Zip Code,State,Population,White,Black,AI,Asian,NHOPI,Other,Mixed,Hispanic
18064,PA,"13,763",95.2,1.5,0.1,1.5,0.0,0.6,1.1,2.9
18066,PA,898,95.1,1.7,0.2,0.1,0.2,0.6,2.1,5.2
18066,PA,"5,107",97.5,0.3,0.2,0.4,0.1,0.4,1.1,1.9
18067,PA,517,98.7,1.2,0.0,0.0,0.0,0.2,0.0,1.6
18067,PA,"9,926",95.2,1.7,0.2,0.7,0.0,0.9,1.4,3.5
18067,PA,"7,409",95.4,1.4,0.1,1.2,0.0,1.0,0.8,3.5
18068,PA,42,97.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0
18069,PA,"8,017",89.0,2.6,0.2,5.6,0.0,1.0,1.6,4.0
18070,PA,739,98.9,0.0,0.1,0.8,0.0,0.0,0.1,0.7
18071,PA,314,93.3,1.3,0.3,1.6,0.0,2.2,1.3,4.1
18071,PA,"5,414",97.3,0.5,0.1,0.5,0.0,0.5,1.1,3.9
18071,PA,222,98.2,0.5,0.9,0.5,0.0,0.0,0.0,1.8
18071,PA,"4,628",98.9,0.2,0.0,0.2,0.0,0.3,0.3,1.8
18072,PA,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18072,PA,"3,595",96.0,1.1,0.2,0.4,0.0,0.8,1.4,4.0
18072,PA,"2,961",98.1,0.7,0.1,0.2,0.0,0.2,0.6,1.9
18073,PA,"3,843",90.0,2.0,0.1,5.2,0.1,1.2,1.4,4.1
18073,PA,"5,507",95.4,1.6,0.1,1.6,0.0,0.5,0.8,1.6
18074,PA,"5,775",96.6,1.3,0.1,0.7,0.1,0.3,1.0,1.9
18076,PA,"2,383",96.4,1.4,0.0,0.7,0.0,0.2,1.3,2.1
18076,PA,279,96.4,3.2,0.0,0.0,0.4,0.0,0.0,1.4
18077,PA,868,98.5,0.2,0.3,0.2,0.0,0.2,0.5,2.0
18077,PA,"1,502",97.5,0.5,0.1,0.9,0.0,0.2,0.9,1.3
18078,PA,"2,935",95.8,0.8,0.1,1.4,0.0,0.5,1.3,2.9
18078,PA,"4,139",96.7,0.8,0.1,1.3,0.1,0.5,0.6,2.3
18079,PA,436,98.6,0.0,0.0,1.1,0.0,0.0,0.2,0.7
18080,PA,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18080,PA,"4,251",94.1,1.6,0.4,0.5,0.0,1.4,2.0,5.3
18080,PA,"7,190",97.4,0.5,0.2,0.6,0.0,0.7,0.6,2.2
18081,PA,357,97.8,0.3,0.0,0.3,0.0,0.0,1.7,1.1
18083,PA,530,97.2,0.6,0.4,0.0,0.0,0.8,1.1,3.6
18085,PA,"1,119",94.8,2.4,0.0,1.0,0.0,0.9,0.9,4.4
18086,PA,398,96.5,1.5,0.3,0.0,0.0,0.8,1.0,1.3
18087,PA,460,92.8,2.8,0.2,2.4,0.0,0.2,1.5,3.7
18087,PA,278,65.1,5.4,1.1,12.2,0.0,10.8,5.4,21.9
18088,PA,822,97.0,1.0,0.0,1.2,0.0,0.4,0.5,2.2
18088,PA,"2,070",94.8,0.9,0.4,0.8,0.1,1.6,1.4,3.3
18088,PA,"5,483",98.3,0.4,0.1,0.3,0.0,0.2,0.6,1.6
18091,PA,"2,720",95.7,1.0,0.1,0.6,0.0,1.1,1.4,3.2
18091,PA,"3,206",96.3,0.9,0.1,0.7,0.0,0.6,1.4,2.6
18092,PA,"3,223",97.1,0.3,0.2,1.1,0.0,0.3,1.0,1.6
18101,PA,"3,897",42.0,20.3,0.7,0.6,0.0,29.7,6.7,60.0
18102,PA,"49,733",45.8,16.1,1.2,1.5,0.1,29.0,6.4,56.6
18102,PA,46,69.6,0.0,0.0,0.0,4.3,23.9,2.2,28.3
18103,PA,"29,144",62.8,11.0,0.4,2.7,0.0,18.9,4.1,39.8
18103,PA,"4,379",91.7,2.6,0.0,3.2,0.0,1.2,1.2,3.6
18103,PA,"2,230",85.3,2.0,0.3,8.6,0.0,1.3,2.5,5.8
18103,PA,"9,583",92.0,2.5,0.1,1.7,0.0,2.0,1.6,6.3
18104,PA,"20,091",82.7,6.0,0.3,3.3,0.0,5.1,2.6,13.0
18104,PA,"2,115",93.0,2.4,0.0,1.5,0.0,1.6,1.5,5.6
18104,PA,27,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18104,PA,"21,003",88.6,2.7,0.1,5.9,0.0,1.3,1.4,4.7
18105,PA,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18106,PA,60,96.7,0.0,0.0,1.7,0.0,0.0,1.7,0.0
18106,PA,"2,162",91.6,1.5,0.1,3.1,0.0,1.6,2.0,4.8
18106,PA,"4,667",89.7,1.4,0.1,5.5,0.0,1.7,1.6,4.4
18109,PA,"15,155",64.2,10.7,0.5,2.1,0.1,17.5,5.0,37.9
18109,PA,"1,777",80.6,6.9,0.1,4.6,0.1,4.5,3.4,13.7
18201,PA,61,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18201,PA,"25,302",69.4,4.0,0.4,0.8,0.0,22.0,3.4,37.3
18201,PA,93,96.8,0.0,0.0,1.1,0.0,0.0,2.1,0.0
18201,PA,222,63.1,1.8,0.9,0.5,0.0,29.7,4.0,50.5
18201,PA,"1,829",95.1,0.6,0.0,0.7,0.0,2.7,0.9,6.6
18202,PA,842,94.4,1.1,0.5,2.0,0.0,1.7,0.4,2.0
18202,PA,38,84.2,0.0,0.0,0.0,0.0,15.8,0.0,31.6
18202,PA,175,97.1,1.1,0.0,0.0,0.0,0.0,1.7,0.6
18202,PA,479,97.9,0.0,0.0,1.0,0.0,0.0,1.0,0.8
18202,PA,"4,372",72.4,3.2,0.4,0.3,0.1,20.2,3.4,34.6
18202,PA,"6,177",88.7,2.2,0.3,1.3,0.0,5.9,1.6,12.3
18210,PA,202,94.5,2.5,0.0,1.0,0.0,0.0,2.0,6.9
18210,PA,476,96.0,1.1,0.0,0.2,0.0,1.1,1.7,8.4
18210,PA,"3,386",79.3,13.1,0.3,1.4,0.1,3.5,2.3,13.6
18210,PA,"2,292",88.2,7.7,0.3,0.9,0.0,1.4,1.6,7.4
18210,PA,"1,902",76.5,14.1,0.7,2.0,0.1,3.5,3.0,10.3
18211,PA,"1,304",98.6,0.3,0.0,0.7,0.0,0.2,0.1,1.5
18212,PA,131,99.2,0.0,0.0,0.8,0.0,0.0,0.0,3.0
18214,PA,241,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
18214,PA,542,99.5,0.0,0.0,0.0,0.0,0.4,0.2,2.0
18214,PA,"1,295",98.8,0.1,0.0,0.3,0.0,0.5,0.3,1.3
18216,PA,869,97.0,0.5,0.1,0.2,0.0,0.3,1.8,2.6
18216,PA,198,92.4,1.5,0.0,5.0,0.0,0.5,0.5,0.5
18218,PA,"2,281",96.1,0.7,0.1,0.7,0.0,0.7,1.7,3.3
18219,PA,"1,428",98.2,0.6,0.0,0.3,0.0,0.1,0.8,2.0
18220,PA,319,99.4,0.0,0.0,0.3,0.0,0.3,0.0,0.3
18220,PA,25,96.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0
18221,PA,389,97.2,0.0,0.5,0.3,0.0,1.3,0.8,1.3
18222,PA,"2,022",94.0,1.9,0.1,0.9,0.0,1.7,1.4,3.5
18222,PA,"6,998",91.3,5.4,0.2,1.2,0.0,0.8,1.0,2.8
18223,PA,23,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18223,PA,92,97.8,0.0,0.0,0.0,0.0,0.0,2.2,0.0
18224,PA,"3,531",95.8,0.6,0.1,0.5,0.0,1.5,1.4,5.8
18224,PA,98,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
18224,PA,"2,388",97.6,0.6,0.0,0.3,0.0,1.0,0.5,2.2
18225,PA,114,93.9,0.0,0.0,0.0,0.0,4.4,1.8,15.8
18229,PA,"4,734",97.0,0.4,0.0,0.6,0.0,0.6,1.3,2.5
18229,PA,"3,764",94.8,2.0,0.3,0.4,0.0,0.7,1.7,4.5
18230,PA,132,98.5,0.0,0.0,0.0,0.0,0.8,0.8,1.5
18231,PA,533,96.8,0.2,0.0,0.6,0.0,1.9,0.6,4.9
18232,PA,"3,941",94.7,1.0,0.2,0.3,0.0,1.5,2.2,4.3
18234,PA,22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18234,PA,379,95.8,2.4,0.0,0.3,0.0,0.5,1.1,2.1
18235,PA,47,91.5,4.3,0.0,0.0,2.1,0.0,2.1,0.0
18235,PA,"5,500",96.5,0.6,0.2,0.5,0.0,0.6,1.4,3.7
18235,PA,"2,036",97.5,0.4,0.2,0.5,0.1,0.6,0.6,1.9
18235,PA,"11,767",98.1,0.4,0.1,0.2,0.1,0.3,0.8,1.3
18237,PA,"2,300",95.4,0.9,0.1,0.3,0.0,2.1,1.1,8.5
18237,PA,810,98.9,0.1,0.1,0.0,0.1,0.1,0.6,2.0
18239,PA,42,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18239,PA,190,96.8,0.0,0.0,0.5,0.0,2.6,0.0,5.8
18240,PA,"3,349",96.7,1.2,0.2,0.1,0.0,0.9,0.9,2.4
18240,PA,542,98.3,0.0,0.0,0.0,0.0,0.2,1.5,1.1
18241,PA,434,98.6,0.0,0.0,1.1,0.0,0.0,0.2,0.7
18241,PA,212,99.1,0.0,0.0,0.0,0.0,0.9,0.0,1.4
18242,PA,200,98.5,0.0,0.0,0.0,0.0,0.0,1.5,0.5
18242,PA,35,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
18244,PA,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18244,PA,300,98.3,0.3,0.0,0.0,0.0,0.0,1.3,2.3
18244,PA,90,95.6,4.4,0.0,0.0,0.0,0.0,0.0,1.1
18245,PA,348,99.7,0.0,0.0,0.0,0.0,0.3,0.0,1.7
18246,PA,143,99.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
18248,PA,239,98.3,0.0,0.0,0.8,0.0,0.0,0.8,0.0
18248,PA,392,96.2,0.5,0.8,0.0,0.0,1.3,1.3,1.3
18249,PA,486,95.3,0.2,0.2,2.7,0.0,0.2,1.4,2.1
18249,PA,"3,643",98.0,0.1,0.0,0.7,0.0,0.4,0.8,1.4
18250,PA,"3,034",97.4,0.7,0.1,0.3,0.1,0.6,0.8,1.8
18251,PA,46,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
18252,PA,"1,349",98.4,0.1,0.0,1.1,0.0,0.1,0.2,0.7
18252,PA,"7,107",96.1,0.7,0.2,0.3,0.0,1.2,1.5,3.5
18252,PA,"2,732",98.2,0.3,0.1,0.0,0.0,0.3,1.1,1.0
18254,PA,871,98.7,0.2,0.0,0.0,0.0,0.5,0.6,2.1
18255,PA,"2,525",96.6,0.6,0.1,0.4,0.0,0.6,1.7,2.5
18255,PA,"1,812",97.0,0.3,0.3,0.6,0.0,1.1,0.8,1.6
18256,PA,321,96.9,0.6,0.3,0.0,0.0,0.0,2.2,0.3
18256,PA,38,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18301,PA,"1,056",82.5,6.5,0.1,3.7,0.0,3.4,3.8,9.7
18301,PA,"9,840",79.2,11.1,0.2,2.5,0.0,3.6,3.3,11.8
18301,PA,"4,493",49.5,30.0,0.5,3.3,0.0,11.5,5.1,26.6
18301,PA,"13,172",74.5,15.2,0.2,2.9,0.1,4.2,2.9,13.0
18302,PA,122,61.5,32.0,0.0,0.0,0.0,5.7,0.8,14.8
18302,PA,"17,240",73.0,16.0,0.3,2.9,0.0,4.7,3.0,16.8
18321,PA,"1,711",84.6,8.0,0.2,2.0,0.0,3.7,1.5,10.1
18322,PA,"1,787",88.5,6.7,0.4,0.9,0.0,2.2,1.3,7.5
18322,PA,58,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18322,PA,936,91.7,3.5,0.6,1.1,0.1,1.0,2.0,5.5
18323,PA,269,98.1,0.4,0.0,0.7,0.0,0.0,0.7,0.7
18324,PA,"2,707",57.0,26.6,0.4,1.7,0.0,10.6,3.6,23.7
18324,PA,842,84.8,5.6,0.8,2.3,0.0,4.4,2.1,13.5
18324,PA,"1,062",77.1,11.1,0.2,0.8,0.0,5.1,5.7,19.0
18324,PA,"3,894",59.0,27.1,0.8,3.2,0.0,5.8,4.3,24.2
18324,PA,"1,209",84.3,9.8,0.0,0.9,0.2,2.1,2.8,16.4
18325,PA,38,97.4,2.6,0.0,0.0,0.0,0.0,0.0,2.6
18325,PA,"2,427",91.3,4.0,0.2,0.7,0.2,2.0,1.6,4.8
18326,PA,897,92.6,3.1,0.3,0.9,0.1,0.6,2.3,3.9
18326,PA,"3,255",90.0,5.0,0.3,1.2,0.0,1.9,1.8,6.9
18327,PA,700,84.9,7.4,0.1,4.1,0.1,1.9,1.4,7.4
18328,PA,"1,386",96.3,1.5,0.0,0.4,0.0,0.4,1.3,6.0
18328,PA,20,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18328,PA,"6,353",93.0,3.5,0.1,0.8,0.0,0.9,1.7,7.7
18330,PA,"1,983",84.2,7.5,0.1,1.9,0.1,2.7,3.6,11.1
18330,PA,499,72.8,18.2,0.0,4.6,0.0,2.0,2.4,13.6
18330,PA,"2,476",80.5,10.3,0.3,1.7,0.0,4.5,2.8,14.7
18330,PA,"2,399",84.7,8.2,0.2,0.5,0.0,3.4,2.9,10.7
18330,PA,"1,570",80.3,11.8,0.1,1.5,0.0,4.1,2.2,12.0
18331,PA,867,93.0,2.3,0.0,1.0,0.0,1.3,2.4,6.5
18332,PA,"3,085",75.3,13.9,0.5,1.4,0.0,6.0,2.9,15.3
18333,PA,712,93.0,4.1,0.4,0.8,0.0,1.0,0.7,8.7
18334,PA,"2,886",60.5,24.3,0.7,2.8,0.0,8.0,3.7,24.2
18334,PA,"1,270",83.3,6.5,0.4,0.9,0.0,6.2,2.7,11.3
18335,PA,672,57.6,28.1,0.9,6.3,0.0,5.5,1.6,15.3
18336,PA,"2,469",93.3,1.4,0.3,1.8,0.0,0.6,2.7,5.5
18336,PA,"1,613",94.7,1.1,0.6,0.9,0.0,0.7,2.0,6.3
18337,PA,"1,294",84.3,8.0,1.1,1.4,0.4,2.5,2.2,11.4
18337,PA,"1,830",93.2,3.9,0.4,0.4,0.2,0.6,1.4,10.4
18337,PA,"1,021",95.2,0.6,0.5,0.5,0.0,1.4,1.9,5.5
18337,PA,"3,209",92.4,2.9,0.2,0.8,0.0,1.7,2.0,7.1
18337,PA,"1,387",92.7,3.0,0.1,0.5,0.0,0.7,3.0,9.3
18337,PA,"5,831",93.1,2.1,0.4,1.1,0.0,1.6,1.8,7.3
18340,PA,174,98.3,0.6,0.0,0.0,0.0,0.0,1.1,4.6
18342,PA,241,87.1,2.1,0.0,0.8,0.0,3.7,6.2,8.7
18342,PA,251,87.3,9.6,0.0,1.2,0.0,1.2,0.8,6.8
18343,PA,"3,981",92.6,3.5,0.3,1.4,0.0,0.8,1.5,4.7
18344,PA,"3,163",66.6,20.0,0.7,2.5,0.1,6.5,3.7,17.7
18344,PA,426,84.0,10.1,0.0,0.9,0.0,1.9,3.0,12.0
18346,PA,"2,957",66.8,18.7,0.6,2.8,0.1,7.7,3.3,20.0
18347,PA,104,81.7,5.8,0.0,0.0,0.0,12.5,0.0,24.0
18347,PA,"3,260",94.8,1.6,0.2,0.6,0.0,1.2,1.5,6.2
18349,PA,132,91.7,6.1,0.0,0.0,0.0,0.0,2.3,3.8
18350,PA,"1,305",92.1,2.9,0.3,0.8,0.0,2.3,1.5,5.6
18350,PA,626,92.0,1.9,0.5,1.6,0.2,2.7,1.1,4.2
18351,PA,518,92.3,3.5,0.8,0.8,0.0,1.9,0.8,3.3
18352,PA,"1,098",86.2,8.0,0.1,1.1,0.0,2.5,2.1,8.9
18353,PA,13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4
18353,PA,226,92.5,0.9,0.0,1.8,0.0,1.8,3.1,1.8
18353,PA,"1,126",95.2,1.9,0.3,0.6,0.0,0.5,1.4,3.5
18353,PA,215,90.7,7.9,0.0,0.5,0.0,0.5,0.5,3.7
18353,PA,"11,199",90.8,4.8,0.2,1.0,0.1,1.4,1.7,6.5
18354,PA,951,91.8,3.7,0.5,1.1,0.0,0.7,2.2,6.1
18355,PA,"1,492",80.4,9.7,0.2,2.7,0.1,2.3,4.7,9.8
18356,PA,136,92.7,5.9,0.0,1.5,0.0,0.0,0.0,13.2
18357,PA,104,85.6,7.7,0.0,1.0,0.0,1.9,3.9,11.5
18360,PA,"5,277",77.0,10.2,0.3,4.6,0.1,4.7,3.2,13.3
18360,PA,46,95.7,4.3,0.0,0.0,0.0,0.0,0.0,4.3
18360,PA,"5,567",77.3,11.2,0.4,1.9,0.0,5.6,3.7,14.3
18360,PA,"17,472",85.8,7.8,0.3,2.1,0.0,1.9,2.2,8.2
18370,PA,"1,096",83.8,7.2,0.1,1.6,0.9,5.1,1.2,11.0
18371,PA,747,57.0,26.4,0.7,1.7,0.0,9.1,5.1,28.9
18372,PA,"3,210",75.1,13.2,0.3,3.8,0.1,4.1,3.5,11.7
18403,PA,"6,467",96.9,1.2,0.1,0.7,0.0,0.1,0.9,1.0
18403,PA,570,99.1,0.0,0.0,0.7,0.0,0.0,0.2,0.0
18403,PA,50,98.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18405,PA,"2,561",98.2,0.2,0.1,0.2,0.0,0.4,0.9,3.1
18407,PA,"8,891",96.3,1.0,0.2,0.4,0.0,0.7,1.5,3.1
18407,PA,"1,275",95.5,0.9,0.4,0.5,0.0,0.8,2.0,3.4
18407,PA,"3,696",98.0,0.8,0.1,0.1,0.0,0.4,0.6,1.6
18411,PA,"2,098",96.8,0.5,0.1,1.2,0.1,0.5,0.7,1.3
18411,PA,"6,592",96.9,0.7,0.1,1.3,0.0,0.3,0.7,1.4
18411,PA,399,96.7,1.3,0.0,0.0,0.0,0.0,2.0,1.5
18411,PA,"12,888",94.5,1.0,0.1,2.9,0.0,0.3,1.2,1.7
18413,PA,151,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18414,PA,"1,234",97.7,0.1,0.2,1.3,0.0,0.0,0.8,1.0
18414,PA,554,94.2,0.2,0.2,2.0,0.0,0.4,3.1,3.6
18414,PA,37,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
18414,PA,"3,627",97.8,0.6,0.1,0.5,0.0,0.4,0.6,1.1
18415,PA,"1,245",97.5,0.4,0.2,0.6,0.0,0.2,1.1,2.0
18417,PA,"1,121",97.5,0.4,0.1,0.3,0.0,0.0,1.8,0.9
18419,PA,"1,158",92.5,4.6,0.1,0.7,0.0,0.7,1.5,4.0
18419,PA,174,99.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0
18419,PA,"3,302",97.7,0.4,0.2,0.3,0.0,0.2,1.2,0.9
18420,PA,57,96.5,1.8,0.0,0.0,0.0,0.0,1.8,0.0
18421,PA,"1,911",96.7,0.9,0.1,0.6,0.1,0.2,1.4,1.5
18421,PA,751,96.0,1.3,0.7,0.3,0.0,0.5,1.2,2.1
18421,PA,"2,092",97.6,0.3,0.1,0.2,0.0,0.4,1.5,1.6
18424,PA,"1,270",94.7,2.3,0.0,0.9,0.0,1.1,1.1,5.0
18424,PA,876,95.0,1.0,0.1,1.4,0.0,1.4,1.1,4.1
18424,PA,640,93.3,3.1,0.0,0.3,0.0,0.8,2.5,3.9
18424,PA,"2,823",96.2,1.1,0.1,0.6,0.0,0.7,1.2,4.1
18425,PA,"1,354",93.7,1.9,0.3,0.4,0.0,0.7,3.0,4.9
18426,PA,"4,526",96.2,1.1,0.3,0.4,0.0,0.7,1.2,3.9
18427,PA,118,99.2,0.0,0.0,0.8,0.0,0.0,0.0,1.7
18428,PA,753,93.4,4.3,0.1,0.5,0.0,0.9,0.8,3.3
18428,PA,"1,211",96.4,0.5,0.0,0.1,0.0,0.9,2.1,5.0
18428,PA,"3,251",93.5,2.2,0.1,1.0,0.0,1.7,1.6,5.4
18428,PA,160,87.5,6.9,0.6,1.3,0.0,1.3,2.5,8.8
18428,PA,207,99.0,0.0,0.0,0.5,0.0,0.0,0.5,2.4
18428,PA,"6,430",94.1,2.8,0.1,1.0,0.1,0.7,1.2,3.6
18430,PA,33,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
18431,PA,246,98.0,1.6,0.4,0.0,0.0,0.0,0.0,1.6
18431,PA,"4,480",96.8,0.9,0.1,0.4,0.0,0.6,1.3,2.8
18431,PA,"7,930",97.7,0.6,0.1,0.5,0.0,0.1,1.0,1.7
18433,PA,257,96.5,0.0,1.2,2.3,0.0,0.0,0.0,2.7
18433,PA,"2,169",96.8,1.1,0.3,0.4,0.0,0.6,0.8,2.1
18433,PA,"1,807",97.7,0.8,0.1,0.4,0.0,0.4,0.6,1.1
18433,PA,"2,275",98.1,0.2,0.1,0.3,0.0,0.4,0.9,1.2
18434,PA,"4,106",96.6,0.9,0.3,0.3,0.1,0.5,1.3,2.2
18434,PA,86,97.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0
18435,PA,525,94.3,4.2,0.8,0.0,0.2,0.2,0.4,8.8
18435,PA,268,96.6,2.6,0.0,0.0,0.0,0.4,0.4,0.4
18436,PA,"1,799",98.5,0.3,0.1,0.4,0.0,0.1,0.7,0.8
18436,PA,"3,013",94.5,2.8,0.2,0.3,0.0,0.8,1.4,5.2
18436,PA,"1,279",96.0,2.4,0.2,0.3,0.0,0.4,0.8,3.6
18436,PA,"7,762",97.1,0.8,0.2,0.5,0.0,0.4,1.0,2.0
18437,PA,211,96.7,0.0,0.0,0.5,0.0,0.0,2.8,3.8
18438,PA,"1,172",98.0,0.2,0.0,0.8,0.0,0.9,0.1,3.3
18439,PA,500,99.2,0.0,0.0,0.6,0.0,0.0,0.2,0.8
18441,PA,289,97.9,1.0,0.3,0.3,0.0,0.0,0.3,1.0
18443,PA,458,96.3,0.9,0.0,0.2,0.0,0.7,2.0,2.8
18444,PA,50,86.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0
18444,PA,"2,026",97.9,0.3,0.0,0.9,0.0,0.0,0.8,1.7
18444,PA,"11,694",97.8,0.5,0.0,0.5,0.0,0.3,0.8,1.6
18445,PA,286,89.5,4.2,0.0,2.8,0.3,2.1,1.1,7.7
18445,PA,"2,043",95.5,2.1,0.3,0.3,0.1,0.5,1.2,3.8
18446,PA,767,97.0,0.1,0.1,0.0,0.1,0.1,2.5,1.4
18446,PA,"2,966",98.3,0.2,0.1,0.3,0.0,0.1,0.9,0.5
18447,PA,260,97.3,0.4,0.0,0.4,0.0,1.1,0.8,1.9
18447,PA,"1,762",96.9,0.7,0.0,0.6,0.2,0.6,1.0,1.2
18447,PA,749,99.2,0.3,0.0,0.1,0.0,0.4,0.0,1.7
18447,PA,"5,057",96.2,1.6,0.1,0.3,0.0,0.7,1.1,3.5
18447,PA,452,97.3,1.8,0.2,0.0,0.0,0.4,0.2,0.4
18447,PA,"2,268",97.4,0.7,0.1,0.6,0.0,0.2,1.1,0.6
18451,PA,448,99.1,0.5,0.0,0.5,0.0,0.0,0.0,1.3
18452,PA,"4,802",96.5,1.1,0.2,0.7,0.0,0.6,0.9,2.0
18453,PA,"1,104",96.4,0.8,0.3,1.1,0.0,0.7,0.7,2.9
18454,PA,64,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18455,PA,105,99.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9
18456,PA,240,96.7,0.0,0.0,0.0,0.0,0.0,3.3,3.3
18456,PA,183,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18457,PA,82,98.8,1.2,0.0,0.0,0.0,0.0,0.0,6.1
18458,PA,"3,017",96.2,1.0,0.1,0.4,0.0,1.0,1.4,5.1
18459,PA,51,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18460,PA,184,98.4,0.0,0.0,1.1,0.0,0.0,0.5,2.7
18461,PA,404,98.3,0.3,0.0,0.5,0.0,0.5,0.5,0.7
18462,PA,173,96.0,1.7,0.0,0.6,0.0,0.6,1.2,4.0
18462,PA,254,98.0,0.0,0.4,0.8,0.0,0.0,0.8,0.8
18463,PA,199,98.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
18464,PA,"1,193",96.4,0.7,0.5,0.8,0.0,0.3,1.3,2.8
18465,PA,299,98.7,0.3,0.0,0.0,0.0,0.0,1.0,0.7
18465,PA,"1,041",97.9,0.3,0.2,0.1,0.1,0.5,1.0,1.8
18466,PA,14,92.9,0.0,0.0,0.0,7.1,0.0,0.0,0.0
18466,PA,"16,667",51.6,31.4,0.7,1.8,0.1,9.4,5.0,25.2
18469,PA,357,97.5,2.0,0.3,0.3,0.0,0.0,0.0,2.0
18470,PA,267,98.5,1.1,0.0,0.0,0.0,0.0,0.4,1.5
18470,PA,"1,959",98.1,0.2,0.1,0.3,0.1,0.3,0.9,1.2
18471,PA,560,97.9,0.5,0.0,0.5,0.0,0.4,0.7,2.1
18471,PA,125,96.8,0.0,0.0,2.4,0.0,0.8,0.0,3.2
18472,PA,"1,341",97.2,0.3,0.3,0.1,0.0,0.4,1.6,2.2
18472,PA,"6,180",73.8,19.0,0.7,0.7,0.0,4.4,1.4,9.2
18473,PA,452,95.6,1.6,1.6,0.0,0.0,0.7,0.7,3.3
18473,PA,43,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18503,PA,"1,182",74.2,20.1,0.3,3.0,0.1,1.1,1.3,4.6
18504,PA,"19,968",90.0,3.5,0.2,1.1,0.0,3.2,2.1,7.1
18504,PA,989,91.1,2.4,0.1,0.5,0.0,5.1,0.8,8.4
18504,PA,308,96.1,2.6,0.0,0.0,0.0,0.0,1.3,0.0
18505,PA,556,77.0,1.8,0.4,18.4,0.0,0.5,2.0,2.2
18505,PA,"20,030",80.9,6.4,0.3,2.3,0.0,7.3,2.7,15.5
18507,PA,"4,889",96.1,1.0,0.0,1.6,0.0,0.7,0.6,1.6
18508,PA,246,98.4,0.4,0.0,1.2,0.0,0.0,0.0,2.0
18508,PA,"12,046",85.7,4.5,0.2,1.6,0.1,5.4,2.4,10.0
18509,PA,"3,733",95.1,1.2,0.1,1.4,0.1,1.0,1.0,2.5
18509,PA,"9,856",86.0,6.2,0.1,1.7,0.0,3.7,2.3,7.3
18510,PA,"1,144",93.8,1.1,0.0,2.5,0.0,1.2,1.4,2.3
18510,PA,"12,975",78.0,6.0,0.3,9.2,0.1,3.3,3.1,8.0
18512,PA,"8,574",96.7,1.1,0.1,0.7,0.0,0.6,0.8,2.2
18512,PA,"3,636",95.9,1.2,0.2,0.7,0.0,0.8,1.3,2.1
18517,PA,"5,274",95.2,0.7,0.1,0.6,0.0,1.9,1.4,4.7
18518,PA,"8,313",96.9,1.0,0.1,0.7,0.1,0.5,0.8,2.8
18519,PA,"5,075",95.3,1.1,0.1,0.7,0.0,1.3,1.5,4.2
18519,PA,29,86.2,0.0,13.8,0.0,0.0,0.0,0.0,0.0
18602,PA,257,98.4,0.0,0.8,0.4,0.0,0.0,0.4,0.0
18603,PA,"10,477",94.4,1.5,0.2,0.8,0.0,1.5,1.6,3.7
18603,PA,660,97.4,0.3,0.1,0.5,0.0,0.0,1.7,0.6
18603,PA,"2,007",96.5,0.2,0.1,0.7,0.0,0.7,1.8,3.4
18603,PA,256,96.5,0.0,0.0,0.4,0.0,1.6,1.6,1.9
18603,PA,"5,920",97.3,0.8,0.1,0.5,0.0,0.3,1.0,1.0
18610,PA,487,71.3,17.7,0.2,1.6,0.0,7.6,1.6,18.3
18610,PA,"2,122",63.7,26.2,0.3,1.1,0.1,5.7,2.9,18.1
